model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
ExtraTrees_r4_BAG_L2,0.5832164769795873,competition_score,18.35941767692566,314.29841136932373,3.2105319499969482,5.015812635421753,2,True,169
CatBoost_r163_BAG_L2,0.5827454683403602,competition_score,15.655666589736938,327.03266429901123,0.5067808628082275,17.750065565109253,2,True,205
CatBoost_r167_BAG_L2,0.5824157989156471,competition_score,15.67660641670227,358.7647442817688,0.5277206897735596,49.48214554786682,2,True,149
CatBoost_r13_BAG_L2,0.5815422488477854,competition_score,15.721389293670654,507.21560287475586,0.5725035667419434,197.93300414085388,2,True,128
CatBoost_r5_BAG_L1,0.5813904192646504,competition_score,0.1925511360168457,39.552290201187134,0.1925511360168457,39.552290201187134,1,True,67
CatBoost_r143_BAG_L2,0.5811442191197383,competition_score,15.665320634841919,362.37694573402405,0.516434907913208,53.09434700012207,2,True,177
LightGBM_r94_BAG_L1,0.5806174270548651,competition_score,0.11051392555236816,17.634192943572998,0.11051392555236816,17.634192943572998,1,True,57
CatBoost_r6_BAG_L1,0.5799742249438102,competition_score,0.22102689743041992,22.33769154548645,0.22102689743041992,22.33769154548645,1,True,81
LightGBM_r15_BAG_L1,0.5799520432639081,competition_score,0.11408376693725586,13.61300253868103,0.11408376693725586,13.61300253868103,1,True,46
ExtraTrees_r172_BAG_L2,0.579718985127404,competition_score,18.390294790267944,318.8739433288574,3.2414090633392334,9.591344594955444,2,True,139
CatBoost_r86_BAG_L2,0.5795651878894326,competition_score,15.687527179718018,429.6372847557068,0.5386414527893066,120.35468602180481,2,True,155
ExtraTrees_r178_BAG_L2,0.5793653044478929,competition_score,18.38577103614807,316.5686905384064,3.2368853092193604,7.2860918045043945,2,True,178
CatBoost_r137_BAG_L1,0.5793278328731478,competition_score,0.1831972599029541,32.032368183135986,0.1831972599029541,32.032368183135986,1,True,19
LightGBM_r96_BAG_L1,0.5788111819729262,competition_score,0.12246155738830566,28.89241075515747,0.12246155738830566,28.89241075515747,1,True,15
CatBoost_r70_BAG_L2,0.5785411484399539,competition_score,15.725366353988647,357.16086745262146,0.5764806270599365,47.87826871871948,2,True,145
RandomForest_r127_BAG_L2,0.578323250065362,competition_score,18.378305435180664,319.3603792190552,3.229419708251953,10.077780485153198,2,True,161
ExtraTreesMSE_BAG_L2,0.5782224506131264,competition_score,18.430509567260742,329.9375925064087,3.2816238403320312,20.654993772506714,2,True,112
ExtraTrees_r197_BAG_L2,0.5782224506131264,competition_score,18.4475519657135,329.7060763835907,3.29866623878479,20.42347764968872,2,True,194
CatBoost_r49_BAG_L1,0.577879199082918,competition_score,0.18120408058166504,23.414443969726562,0.18120408058166504,23.414443969726562,1,True,51
CatBoost_r70_BAG_L1,0.5777338082997401,competition_score,0.2778041362762451,150.13331389427185,0.2778041362762451,150.13331389427185,1,True,38
XGBoost_r31_BAG_L1,0.5774852382642938,competition_score,0.14137816429138184,43.865668058395386,0.14137816429138184,43.865668058395386,1,True,73
RandomForestMSE_BAG_L2,0.577235895602838,competition_score,18.412071704864502,332.3269100189209,3.263185977935791,23.04431128501892,2,True,110
RandomForest_r16_BAG_L2,0.577235895602838,competition_score,18.483386278152466,331.8437728881836,3.334500551223755,22.561174154281616,2,True,197
RandomForest_r15_BAG_L2,0.5771837414291695,competition_score,18.435654163360596,319.1260323524475,3.2867684364318848,9.843433618545532,2,True,184
ExtraTrees_r42_BAG_L2,0.5768624789652119,competition_score,18.44206666946411,324.44048142433167,3.2931809425354004,15.157882690429688,2,True,125
CatBoost_r60_BAG_L1,0.5762361200416314,competition_score,0.19666647911071777,32.04086494445801,0.19666647911071777,32.04086494445801,1,True,76
CatBoost_r198_BAG_L1,0.57576626955625,competition_score,0.19812393188476562,58.683746576309204,0.19812393188476562,58.683746576309204,1,True,99
CatBoost_r128_BAG_L2,0.5754512247613712,competition_score,15.746275424957275,458.5447950363159,0.5973896980285645,149.26219630241394,2,True,166
RandomForest_r39_BAG_L2,0.5750694095993037,competition_score,18.416467666625977,321.1092255115509,3.2675819396972656,11.826626777648926,2,True,148
CatBoost_r9_BAG_L2,0.574935715257085,competition_score,15.753964185714722,457.8094177246094,0.6050784587860107,148.5268189907074,2,True,121
CatBoost_r180_BAG_L2,0.5748578539360706,competition_score,15.734317541122437,386.96076226234436,0.5854318141937256,77.67816352844238,2,True,192
CatBoost_r163_BAG_L1,0.5744336174105378,competition_score,0.18020844459533691,30.70015287399292,0.18020844459533691,30.70015287399292,1,True,98
XGBoost_r89_BAG_L1,0.5743588978195663,competition_score,0.12644529342651367,13.643846035003662,0.12644529342651367,13.643846035003662,1,True,25
RandomForest_r195_BAG_L2,0.57418232031177,competition_score,18.424638986587524,326.63243079185486,3.2757532596588135,17.34983205795288,2,True,129
LightGBMXT_BAG_L1,0.5740296548093896,competition_score,0.09856939315795898,6.184617280960083,0.09856939315795898,6.184617280960083,1,True,1
LightGBM_BAG_L1,0.5740296548093896,competition_score,0.10254836082458496,7.4337780475616455,0.10254836082458496,7.4337780475616455,1,True,2
LightGBM_r130_BAG_L2,0.5736672608695599,competition_score,15.266372203826904,314.1161720752716,0.11748647689819336,4.833573341369629,2,True,134
CatBoost_r69_BAG_L1,0.5735081605108718,competition_score,0.1999056339263916,34.708215951919556,0.1999056339263916,34.708215951919556,1,True,33
LightGBM_r15_BAG_L2,0.573058653437369,competition_score,15.257412672042847,315.969877243042,0.10852694511413574,6.687278509140015,2,True,153
LightGBM_r135_BAG_L1,0.5727427516829957,competition_score,0.11150741577148438,6.023242950439453,0.11150741577148438,6.023242950439453,1,True,78
CatBoost_r50_BAG_L1,0.5718577419401112,competition_score,0.22998833656311035,38.638800382614136,0.22998833656311035,38.638800382614136,1,True,29
